"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1KYSM0004","2018-04-25","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0004","2018-04-26","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-04-27","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   25",",,N",,,,,,,,
"US1KYSM0004","2018-04-28","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-04-29","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-04-30","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-01","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-02","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-03","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-04","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-05","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   38",",,N",,,,,,,,
"US1KYSM0004","2018-05-06","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  478",",,N",,,,,,,,
"US1KYSM0004","2018-05-07","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   30",",,N",,,,,,,,
"US1KYSM0004","2018-05-08","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-09","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-10","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   33",",,N",,,,,,,,
"US1KYSM0004","2018-05-11","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   13",",,N",,,,,,,,
"US1KYSM0004","2018-05-12","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-13","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-14","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-15","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-16","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-17","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-18","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   79",",,N",,,,,,,,
"US1KYSM0004","2018-05-19","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  333",",,N",,,,,,,,
"US1KYSM0004","2018-05-20","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   13",",,N",,,,,,,,
"US1KYSM0004","2018-05-21","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  307",",,N",,,,,,,,
"US1KYSM0004","2018-05-22","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   38",",,N",,,,,,,,
"US1KYSM0004","2018-05-23","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   51",",,N",,,,,,,,
"US1KYSM0004","2018-05-24","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-25","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-26","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-27","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0004","2018-05-28","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-05-29","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  132",",,N",,,,,,,,
"US1KYSM0004","2018-05-30","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   97",",,N",,,,,,,,
"US1KYSM0004","2018-05-31","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   10",",,N",,,,,,,,
"US1KYSM0004","2018-06-01","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  429",",,N",,,,,,,,
"US1KYSM0004","2018-06-02","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    5",",,N",,,,,,,,
"US1KYSM0004","2018-06-03","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    5",",,N",,,,,,,,
"US1KYSM0004","2018-06-04","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-05","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-06","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-07","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-08","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-09","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-10","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   10",",,N",,,,,,,,
"US1KYSM0004","2018-06-11","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   58",",,N",,,,,,,,
"US1KYSM0004","2018-06-12","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   23",",,N",,,,,,,,
"US1KYSM0004","2018-06-13","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  239",",,N",,,,,,,,
"US1KYSM0004","2018-06-14","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   25",",,N",,,,,,,,
"US1KYSM0004","2018-06-15","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-16","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-17","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-18","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-19","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    3",",,N",,,,,,,,
"US1KYSM0004","2018-06-20","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-21","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    3",",,N",,,,,,,,
"US1KYSM0004","2018-06-22","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  221",",,N",,,,,,,,
"US1KYSM0004","2018-06-23","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   13",",,N",,,,,,,,
"US1KYSM0004","2018-06-24","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-25","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   81",",,N",,,,,,,,
"US1KYSM0004","2018-06-26","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-27","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  500",",,N",,,,,,,,
"US1KYSM0004","2018-06-28","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    8",",,N",,,,,,,,
"US1KYSM0004","2018-06-29","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-06-30","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-01","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-02","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-03","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  361",",,N",,,,,,,,
"US1KYSM0004","2018-07-04","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   13",",,N",,,,,,,,
"US1KYSM0004","2018-07-05","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-06","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-07","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   79",",,N",,,,,,,,
"US1KYSM0004","2018-07-08","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-09","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-10","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-11","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-12","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-13","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-14","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-15","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  665",",,N",,,,,,,,
"US1KYSM0004","2018-07-16","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   66",",,N",,,,,,,,
"US1KYSM0004","2018-07-17","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0004","2018-07-18","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-19","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-20","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-21","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  188",",,N",,,,,,,,
"US1KYSM0004","2018-07-22","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-23","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   66",",,N",,,,,,,,
"US1KYSM0004","2018-07-24","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-25","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-26","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-27","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-28","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-29","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-30","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-07-31","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   71",",,N",,,,,,,,
"US1KYSM0004","2018-08-01","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-02","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0004","2018-08-03","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-04","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-05","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-06","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   66",",,N",,,,,,,,
"US1KYSM0004","2018-08-07","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-08","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-09","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  226",",,N",,,,,,,,
"US1KYSM0004","2018-08-10","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  460",",,N",,,,,,,,
"US1KYSM0004","2018-08-11","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  137",",,N",,,,,,,,
"US1KYSM0004","2018-08-12","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   23",",,N",,,,,,,,
"US1KYSM0004","2018-08-13","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-14","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-15","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    3",",,N",,,,,,,,
"US1KYSM0004","2018-08-16","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   15",",,N",,,,,,,,
"US1KYSM0004","2018-08-17","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  150",",,N",,,,,,,,
"US1KYSM0004","2018-08-18","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   10",",,N",,,,,,,,
"US1KYSM0004","2018-08-19","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   71",",,N",,,,,,,,
"US1KYSM0004","2018-08-20","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   10",",,N",,,,,,,,
"US1KYSM0004","2018-08-21","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   33",",,N",,,,,,,,
"US1KYSM0004","2018-08-22","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    5",",,N",,,,,,,,
"US1KYSM0004","2018-08-23","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0004","2018-08-24","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-25","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    3",",,N",,,,,,,,
"US1KYSM0004","2018-08-26","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-27","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-28","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-29","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-30","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-08-31","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0004","2018-09-01","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   43",",,N",,,,,,,,
"US1KYSM0004","2018-09-02","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0004","2018-09-03","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-04","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-05","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-06","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   13",",,N",,,,,,,,
"US1KYSM0004","2018-09-07","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  107",",,N",,,,,,,,
"US1KYSM0004","2018-09-08","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  142",",,N",,,,,,,,
"US1KYSM0004","2018-09-09","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   25",",,N",,,,,,,,
"US1KYSM0004","2018-09-10","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  437",",,N",,,,,,,,
"US1KYSM0004","2018-09-11","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-12","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-13","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-14","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-15","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-16","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-17","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   33",",,N",,,,,,,,
"US1KYSM0004","2018-09-18","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-19","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-20","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-21","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-22","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   10",",,N",,,,,,,,
"US1KYSM0004","2018-09-23","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  104",",,N",,,,,,,,
"US1KYSM0004","2018-09-24","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  137",",,N",,,,,,,,
"US1KYSM0004","2018-09-26","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US",,,,,,,"    2",",,N","  343",",,N"
"US1KYSM0004","2018-09-27","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-28","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  229",",,N",,,,,,,,
"US1KYSM0004","2018-09-29","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-09-30","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-01","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-02","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    8",",,N",,,,,,,,
"US1KYSM0004","2018-10-03","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","  175",",,N",,,,,,,,
"US1KYSM0004","2018-10-04","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-05","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-06","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-07","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-08","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-09","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-10","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-11","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   20",",,N",,,,,,,,
"US1KYSM0004","2018-10-12","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-13","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0004","2018-10-14","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   56",",,N",,,,,,,,
"US1KYSM0004","2018-10-16","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US",,,,,,,"    2",",,N","  612",",,N"
"US1KYSM0004","2018-10-17","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    8",",,N",,,,,,,,
"US1KYSM0004","2018-10-18","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-19","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-20","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","   89",",,N",,,,,,,,
"US1KYSM0004","2018-10-21","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0004","2018-10-22","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0004","2018-10-23","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-24","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0",",,N",,,,,,,,
"US1KYSM0004","2018-10-25","36.72659","-86.5744","216.7","FRANKLIN 0.3 NNE, KY US","    0","T,,N",,,,,,,,
